casino_name,logo_path,rating,website_url,languages,licenses,affiliate_program,casino_type,review_path
Pairadice Casino,logosask/PairadiceCasino.png,5.9,https://pairadice.com,https://pairadice.com,Anjouan,PairaDice Affiliates,"Instant Play, Live Casino, Mobile, Crypto Casino",tekst/Pairadice Casino.txt
BitBet24 Casino,logosask/BitBet24Casino.png,5.9,https://bitbet24.com,https://bitbet24.com,Curacao,Gaming Point Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/BitBet24 Casino.txt
Instaspin Casino,logosask/InstaspinCasino.png,5.9,https://instaspin.com/,https://instaspin.com/,Curacao,Instaspin Affiliates,"Instant Play, Live Casino, Mobile, Crypto Casino",tekst/Instaspin Casino.txt
Ybets Casino,logosask/YbetsCasino.png,5.9,https://ybets.net/,https://ybets.net/,The Philippine Amusement and Gaming Corporation (PAGCOR),Ybets Partners,"Crypto Casino, Instant Play, Live Casino, Mobile",tekst/Ybets Casino.txt
FuturePlay Casino,logosask/FuturePlayCasino.png,5.9,https://www.futureplay.com/,https://www.futureplay.com/,Curacao,FuturePlay Partners,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/FuturePlay Casino.txt
DreamWins Casino,logosask/DreamWinsCasino.png,5.9,https://dreamwins.com/,https://dreamwins.com/,Curacao,Pillarstone Partners,"Crypto Casino, Live Casino, Instant Play, Mobile",tekst/DreamWins Casino.txt
Highroller Casino,logosask/HighrollerCasino.png,5.8,http://highroller.com,http://highroller.com,"Curacao, Estonian Tax and Customs Board",AffRoller,"Instant Play, Mobile, Live Casino, Crypto Casino",tekst/Highroller Casino.txt
Roby Casino,logosask/RobyCasino.png,5.8,https://robycasino.com/en/,https://robycasino.com/en/,Curacao,Roby Affiliates,"Live Casino, Sports, Mobile, Instant Play, Crypto Casino",tekst/Roby Casino.txt
Romancasino,logosask/Romancasino.png,5.8,https://romancasino.com/,https://romancasino.com/,Curacao,Vegas Legends Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/Romancasino.txt
Zolobet Casino,logosask/ZolobetCasino.png,5.8,https://zolobet.com/,https://zolobet.com/,Anjouan,Zolobet Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/Zolobet Casino.txt
Coinplay Casino,logosask/CoinplayCasino.png,5.8,https://coinplay.com/,https://coinplay.com/,Curacao,Coinplay Partners,"Instant Play, Sports, Mobile, Live Casino, Crypto Casino",tekst/Coinplay Casino.txt
Revolution Casino,logosask/RevolutionCasino.png,5.8,https://revolutioncasino.com,https://revolutioncasino.com,The Philippine Amusement and Gaming Corporation (PAGCOR),Revolution Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/Revolution Casino.txt
CrownPlay Casino,logosask/CrownPlayCasino.png,5.8,https://crownplay.com/,https://crownplay.com/,Curacao,Gypsy Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/CrownPlay Casino.txt
Palm Casino,logosask/PalmCasino.png,5.8,https://palm.casino/,https://palm.casino/,Anjouan,Shark Partners,"Instant Play, Live Casino, Mobile, Sports, Crypto Casino",tekst/Palm Casino.txt
Melbet Casino,logosask/MelbetCasino.png,5.7,https://melbet.com/en/,https://melbet.com/en/,Curacao,Melbet Affiliates,"Instant Play, Mobile, Sports, Crypto Casino, Live Casino",tekst/Melbet Casino.txt
Cyber.bet Casino,logosask/CyberbetCasino.png,5.7,https://cyber.bet/,https://cyber.bet/,Curacao,Cyberbet Affiliates,"Instant Play, Mobile, Live Casino, Sports, Crypto Casino",tekst/Cyberbet Casino.txt
FatFruit Casino,logosask/FatFruitCasino.png,5.7,https://www.fatfruit.com/,https://www.fatfruit.com/,Curacao,DeepLogic Partners,"Crypto Casino, Instant Play, Live Casino, Mobile",tekst/FatFruit Casino.txt
Swiper Casino,logosask/SwiperCasino.png,5.7,https://swiper.com/,https://swiper.com/,"The Philippine Amusement and Gaming Corporation (PAGCOR), Anjouan",7StarsPartners,"Crypto Casino, Instant Play, Live Casino, Mobile",tekst/Swiper Casino.txt
Fgfox Casino,logosask/FgfoxCasino.png,5.6,https://fgfox.com,https://fgfox.com,Curacao,Boomerang Partners,"Crypto Casino, Instant Play, Live Casino, Mobile",tekst/Fgfox Casino.txt
EmirBet Casino,logosask/EmirBetCasino.png,5.6,https://emirbet.com/,https://emirbet.com/,Curacao,Emir Partners,"Instant Play, Live Casino, Mobile, Sports, Crypto Casino",tekst/EmirBet Casino.txt
BTC365 Casino,logosask/BTC365Casino.png,5.6,https://www.btc365.com/,https://www.btc365.com/,E-Gambling Montenegro,BTC365 Partners,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/BTC365 Casino.txt
Jackpot City Casino,logosask/JackpotCityCasino.png,5.6,http://www.jackpotcitycasino.com,http://www.jackpotcitycasino.com,"Malta Gaming Authority, Kahnawake Gaming Commission, Alcohol and Gaming Commission of Ontario",Buffalo Partners,"Instant Play, Mobile, Live Casino, Crypto Casino",tekst/Jackpot City Casino.txt
Betwinner Casino,logosask/BetwinnerCasino.png,5.6,https://betwinner.com/en/casino/,https://betwinner.com/en/casino/,Curacao,Betwinner Affiliates,"Instant Play, Mobile, Crypto Casino, Sports, Live Casino",tekst/Betwinner Casino.txt
CasinoChan,logosask/CasinoChan.png,5.6,https://www.casinochan.com/,https://www.casinochan.com/,Curacao,Playamo Partners,"Instant Play, Mobile, Crypto Casino, Live Casino",tekst/CasinoChan.txt
Locowin Casino,logosask/LocowinCasino.png,5.6,https://www.locowin.com/,https://www.locowin.com/,Kahnawake Gaming Commission,Locowin Affiliates,"Instant Play, Mobile, Live Casino, Crypto Casino",tekst/Locowin Casino.txt
BetPlays Casino,logosask/BetPlaysCasino.png,5.6,https://betplays.com,https://betplays.com,Anjouan,Bet Plays Partners,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/BetPlays Casino.txt
Pokies2go Casino,logosask/Pokies2goCasino.png,5.5,https://pokies2go.io/home,https://pokies2go.io/home,Curacao,Kita Partners,"Instant Play, Mobile, Crypto Casino, Live Casino",tekst/Pokies2go Casino.txt
77Spins Casino,logosask/77SpinsCasino.png,5.5,https://77spins.com/,https://77spins.com/,Malta Gaming Authority,CrystalWG Partners,"Instant Play, Mobile, Live Casino, Crypto Casino",tekst/77Spins Casino.txt
Scatterhall Casino,logosask/ScatterhallCasino.png,5.5,https://scatterhall.com,https://scatterhall.com,Curacao,Zeus Partners,"Instant Play, Live Casino, Mobile, Crypto Casino",tekst/Scatterhall Casino.txt
Casinia Casino,logosask/CasiniaCasino.png,5.5,https://casinia.com/en/,https://casinia.com/en/,"The Philippine Amusement and Gaming Corporation (PAGCOR), Anjouan",7StarsPartners,"Instant Play, Mobile, Sports, Crypto Casino, Live Casino",tekst/Casinia Casino.txt
Crypto Slots Casino,logosask/CryptoSlotsCasino.png,5.5,https://www.cryptoslots.com,https://www.cryptoslots.com,Comoros Gambling License Authority,Slotland Affiliates,"Instant Play, Mobile, Crypto Casino",tekst/Crypto Slots Casino.txt
BlueChip Casino,logosask/BlueChipCasino.png,5.5,https://bluechip.io,https://bluechip.io,Curacao,BlueChip Partners,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/BlueChip Casino.txt
HashLucky Casino,logosask/HashLuckyCasino.png,5.5,https://hashlucky.io/,https://hashlucky.io/,The Philippine Amusement and Gaming Corporation (PAGCOR),Hex Affiliates,"Live Casino, Mobile, Instant Play, Crypto Casino",tekst/HashLucky Casino.txt
JustBit Casino,logosask/JustBitCasino.png,5.5,https://justbit.io/,https://justbit.io/,Curacao,Big Betty Affiliates,"Instant Play, Live Casino, Mobile, Sports, Crypto Casino",tekst/JustBit Casino.txt
Cherry Spins Casino,logosask/CherrySpinsCasino.png,5.4,https://cherryspins.com/ca-en,https://cherryspins.com/ca-en,Curacao,Cherry Spins Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile",tekst/Cherry Spins Casino.txt
Sports Betting Casino,logosask/SportsBettingCasino.png,5.4,http://www.sportsbetting.ag,http://www.sportsbetting.ag,Panama,Commission Kings Affiliates,"Instant Play, Sports, Crypto Casino",tekst/Sports Betting Casino.txt
Bons Casino,logosask/BonsCasino.png,5.4,https://bons.com,https://bons.com,Curacao,Bons Partners,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/Bons Casino.txt
ZodiacBet Casino,logosask/ZodiacBetCasino.png,5.3,https://zodiacbet.com/casino/home,https://zodiacbet.com/casino/home,Curacao,Z-Partners,"Instant Play, Mobile, Sports, Live Casino, Crypto Casino",tekst/ZodiacBet Casino.txt
Sugar Casino,logosask/SugarCasino.png,5.3,http://www.sugarcasino.com,http://www.sugarcasino.com,Kahnawake Gaming Commission,Sugar Casino Affiliates,"Instant Play, Mobile, Live Casino, Crypto Casino",tekst/Sugar Casino.txt
Casino Days,logosask/CasinoDays.png,5.3,https://casinodays.com/en,https://casinodays.com/en,"Curacao, Alcohol and Gaming Commission of Ontario, Estonian Tax and Customs Board",Rhino Affiliates,"Instant Play, Mobile, Crypto Casino, Live Casino",tekst/Casino Days.txt
Bull Run Bets Casino,logosask/BullRunBetsCasino.png,5.3,https://bullrunbets.io/,https://bullrunbets.io/,Curacao,Bull Run Bets Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/Bull Run Bets Casino.txt
Duelbits Casino,logosask/DuelbitsCasino.png,5.2,https://duelbits.com/,https://duelbits.com/,Curacao,Duelbits Affiliates,"Instant Play, Live Casino, Mobile, Crypto Casino, Sports",tekst/Duelbits Casino.txt
Spin247 Casino,logosask/Spin247Casino.png,5.2,https://www.spin247.com,https://www.spin247.com,The Philippine Amusement and Gaming Corporation (PAGCOR),Profiliate Partners,"Instant Play, Mobile, Crypto Casino, Live Casino, Sports",tekst/Spin247 Casino.txt
SG Casino,logosask/SGCasino.png,5.2,https://sgcasino.com/en,https://sgcasino.com/en,The Philippine Amusement and Gaming Corporation (PAGCOR),WOW Partners,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/SG Casino.txt
Platincasino,logosask/Platincasino.png,5.2,http://www.platincasino.com,http://www.platincasino.com,Curacao,Tycoon Partners,"Instant Play, Mobile, Live Casino, Crypto Casino, Sports",tekst/Platincasino.txt
BetOnline Casino,logosask/BetOnlineCasino.png,5.1,https://www.betonline.ag/,https://www.betonline.ag/,Panama,Commission Kings Affiliates,"Instant Play, Mobile, Sports, Crypto Casino",tekst/BetOnline Casino.txt
Shuffle Casino,logosask/ShuffleCasino.png,5.1,https://shuffle.com/,https://shuffle.com/,Curacao,Shuffle Affiliates,"Instant Play, Live Casino, Mobile, Sports, Crypto Casino",tekst/Shuffle Casino.txt
Roobet Casino,logosask/RoobetCasino.png,5.1,http://www.roobet.com,http://www.roobet.com,Curacao,Roobet Affiliates,"Instant Play, Mobile, Crypto Casino, Sports, Live Casino",tekst/Roobet Casino.txt
MetaWin Casino,logosask/MetaWinCasino.png,5.1,https://metawin.com/,https://metawin.com/,Anjouan,MetaWin Affiliates,"Crypto Casino, Instant Play, Mobile, Live Casino",tekst/MetaWin Casino.txt
Zet Casino,logosask/ZetCasino.png,5,https://zetcasino.com/,https://zetcasino.com/,The Philippine Amusement and Gaming Corporation (PAGCOR),Mate Affiliates,"Instant Play, Mobile, Sports, Live Casino, Crypto Casino",tekst/Zet Casino.txt
1win Casino,logosask/1winCasino.png,5,https://1win.pro,https://1win.pro,Curacao,1win Partners,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/1win Casino.txt
RealSpin Casino,logosask/RealSpinCasino.png,5,https://www.realspin.com/,https://www.realspin.com/,Curacao,RealSpin Partners,"Instant Play, Live Casino, Mobile, Sports, Crypto Casino",tekst/RealSpin Casino.txt
Roku Casino,logosask/RokuCasino.png,5,https://rokubet.com,https://rokubet.com,Curacao,Roku Partners,"Instant Play, Mobile, Sports, Live Casino, Crypto Casino",tekst/Roku Casino.txt
Cryptorino Casino,logosask/CryptorinoCasino.png,5,https://cryptorino.io/,https://cryptorino.io/,Costa Rica,Cryptorino Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile",tekst/Cryptorino Casino.txt
Goldenbet Casino,logosask/GoldenbetCasino.png,4.9,https://goldenbet.com,https://goldenbet.com,Comoros Gambling License Authority,Goldenbet Affiliates,"Instant Play, Live Casino, Mobile, Sports, Crypto Casino",tekst/Goldenbet Casino.txt
GetLucky Casino,logosask/GetLuckyCasino.png,4.9,https://www.getlucky.com/,https://www.getlucky.com/,Malta Gaming Authority,ComeOn Connect Affiliates,"Instant Play, Mobile, Crypto Casino, Live Casino",tekst/GetLucky Casino.txt
Awbit Casino,logosask/AwbitCasino.png,4.9,https://awbit.com/,https://awbit.com/,Curacao,Awbit Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile",tekst/Awbit Casino.txt
Freshbet Casino,logosask/FreshbetCasino.png,4.9,https://fresh-bet.com/en,https://fresh-bet.com/en,Curacao,Freshbet Affiliates,"Instant Play, Mobile, Live Casino, Sports, Crypto Casino",tekst/Freshbet Casino.txt
Frumzi Casino,logosask/FrumziCasino.png,4.8,https://frumzi.com/,https://frumzi.com/,"The Philippine Amusement and Gaming Corporation (PAGCOR), Anjouan",247Partners,"Instant Play, Mobile, Live Casino, Sports, Crypto Casino",tekst/Frumzi Casino.txt
Stake Casino,logosask/StakeCasino.png,4.8,https://stake.com/,https://stake.com/,Curacao,Stake Affiliates,"Mobile, Instant Play, Sports, Live Casino, Crypto Casino",tekst/Stake Casino.txt
Dachbet Casino,logosask/DachbetCasino.png,4.8,https://dachbet.com/casino/home,https://dachbet.com/casino/home,Curacao,Dach Affiliates,"Instant Play, Live Casino, Mobile, Sports, Crypto Casino",tekst/Dachbet Casino.txt
Blizz Casino,logosask/BlizzCasino.png,4.7,https://blizz.io,https://blizz.io,Curacao,Blizz Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile",tekst/Blizz Casino.txt
Lucky Block Casino,logosask/LuckyBlockCasino.png,4.7,https://www.luckyblock.com/,https://www.luckyblock.com/,"Curacao, Anjouan",Lucky Block Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/Lucky Block Casino.txt
Spinfest Casino,logosask/SpinfestCasino.png,4.7,https://spinfest.com/,https://spinfest.com/,The Philippine Amusement and Gaming Corporation (PAGCOR),StarCrown Partners,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/Spinfest Casino.txt
Instant Casino,logosask/InstantCasino.png,4.7,https://www.instantcasino.com/en,https://www.instantcasino.com/en,"Curacao, Anjouan",Instant Casino Affiliates,"Instant Play, Live Casino, Mobile, Sports, Crypto Casino",tekst/Instant Casino.txt
Extra Vegas Casino,logosask/ExtraVegasCasino.png,4.7,http://www.extravegas.com,http://www.extravegas.com,Curacao,Bright Affiliates,"Instant Play, Mobile, Crypto Casino, Sports, Live Casino",tekst/Extra Vegas Casino.txt
1Bet Casino,logosask/1BetCasino.png,4.6,http://www.1bet.com,http://www.1bet.com,Curacao,1Bet Affiliates,"Instant Play, Mobile, Live Casino, Sports, Crypto Casino",tekst/1Bet Casino.txt
3Dice Casino,logosask/3DiceCasino.png,4.6,https://web.3dice.com/,https://web.3dice.com/,Curacao,3Dice Affiliates,"Instant Play, Mobile, Crypto Casino",tekst/3Dice Casino.txt
AmunRa Casino,logosask/AmunRaCasino.png,4.6,https://amunra.com/,https://amunra.com/,"The Philippine Amusement and Gaming Corporation (PAGCOR), Anjouan",247Partners,"Instant Play, Mobile, Crypto Casino, Live Casino, Sports",tekst/AmunRa Casino.txt
GeniePlay Casino,logosask/GeniePlayCasino.png,4.6,https://genieplay.com/,https://genieplay.com/,The Philippine Amusement and Gaming Corporation (PAGCOR),GeniePlay Partners,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/GeniePlay Casino.txt
Gransino Casino,logosask/GransinoCasino.png,4.5,https://gransino.com/en/,https://gransino.com/en/,Anjouan,Uno Affiliates,"Instant Play, Mobile, Crypto Casino, Live Casino",tekst/Gransino Casino.txt
Pribet Casino,logosask/PribetCasino.png,4.3,https://www.pribet.com,https://www.pribet.com,Curacao,Z-Partners,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/Pribet Casino.txt
Paripesa Casino,logosask/ParipesaCasino.png,4.3,https://paripesa.com/casino/,https://paripesa.com/casino/,Curacao,Paripesa Partners,"Instant Play, Live Casino, Mobile, Sports, Crypto Casino",tekst/Paripesa Casino.txt
BetMaximus Casino,logosask/BetMaximusCasino.png,4.3,https://betmaximus.win/en,https://betmaximus.win/en,Curacao,Affivalue Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile",tekst/BetMaximus Casino.txt
NovaJackpot Casino,logosask/NovaJackpotCasino.png,4.1,https://novajackpot.com/,https://novajackpot.com/,Curacao,Buzz Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/NovaJackpot Casino.txt
Red Dog Casino,logosask/RedDogCasino.png,3.9,https://reddogcasino.com,https://reddogcasino.com,Comoros Gambling License Authority,Top One Partners,"Crypto Casino, Instant Play, Live Casino, Mobile, Download",tekst/Red Dog Casino.txt
FCMoon Casino,logosask/FCMoonCasino.png,3.8,https://fcmoon.com/,https://fcmoon.com/,Anjouan,FCmoon Partners,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/FCMoon Casino.txt
QuickWin Casino,logosask/QuickWinCasino.png,3.8,https://quickwin.com,https://quickwin.com,The Philippine Amusement and Gaming Corporation (PAGCOR),Mate Affiliates,"Instant Play, Live Casino, Mobile, Sports, Crypto Casino",tekst/QuickWin Casino.txt
Betpanda.io Casino,logosask/BetpandaioCasino.png,3.7,https://betpanda.io/,https://betpanda.io/,Costa Rica,Bamboo Partners,"Crypto Casino, Instant Play, Live Casino, Mobile, Download",tekst/Betpandaio Casino.txt
Mostbet Casino,logosask/MostbetCasino.png,3.7,https://mostbet.com,https://mostbet.com,Curacao,Mostbet Partners,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/Mostbet Casino.txt
Rabona Casino,logosask/RabonaCasino.png,3.5,https://rabona.com,https://rabona.com,"The Philippine Amusement and Gaming Corporation (PAGCOR), Anjouan",7StarsPartners,"Instant Play, Mobile, Sports, Crypto Casino, Live Casino",tekst/Rabona Casino.txt
Talismania Casino,logosask/TalismaniaCasino.png,3.4,https://talismania.com,https://talismania.com,"Anjouan, The Philippine Amusement and Gaming Corporation (PAGCOR)",Vegas Legends Affiliates,"Crypto Casino, Instant Play, Live Casino, Sports, Mobile",tekst/Talismania Casino.txt
Spinanga Casino,logosask/SpinangaCasino.png,3.3,https://spinanga.com,https://spinanga.com,"The Philippine Amusement and Gaming Corporation (PAGCOR), Anjouan",7StarsPartners,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/Spinanga Casino.txt
Cashed Casino,logosask/CashedCasino.png,3.2,https://cashed.com/en/,https://cashed.com/en/,The Philippine Amusement and Gaming Corporation (PAGCOR),Strong Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/Cashed Casino.txt
Rajabets Casino,logosask/RajabetsCasino.png,3,https://rajabets.com/en,https://rajabets.com/en,Curacao,Raja Affiliates,"Instant Play, Live Casino, Mobile, Sports, Crypto Casino",tekst/Rajabets Casino.txt
Tusk Casino,logosask/TuskCasino.png,2.8,https://www.tuskcasino.com,https://www.tuskcasino.com,Curacao,Group Partners,"Instant Play, Mobile, Live Casino, Sports, Crypto Casino",tekst/Tusk Casino.txt
BateryBet Casino,logosask/BateryBetCasino.png,2.8,https://baterybet.in/,https://baterybet.in/,Curacao,Batery Partners,"Instant Play, Live Casino, Mobile, Sports, Crypto Casino",tekst/BateryBet Casino.txt
bet O bet Casino,logosask/betObetCasino.png,2.7,https://betobet.com/online-casino,https://betobet.com/online-casino,Curacao,Betobet Partners,"Instant Play, Live Casino, Mobile, Sports, Crypto Casino",tekst/bet O bet Casino.txt
BC.Game Casino,logosask/BCGameCasino.png,2.4,https://bc.game,https://bc.game,Curacao,BC.Game Affiliates,"Instant Play, Mobile, Crypto Casino, Live Casino, Sports",tekst/BCGame Casino.txt
1xBet Casino,logosask/1xBetCasino.png,2.3,https://1xbet.com/,https://1xbet.com/,Curacao,1xBet Partners,"Instant Play, Mobile, Crypto Casino, Live Casino, Sports",tekst/1xBet Casino.txt
Parimatch Casino,logosask/ParimatchCasino.png,2.1,https://parimatch.com/en/,https://parimatch.com/en/,Curacao,Parimatch Affiliates,"Instant Play, Mobile, Sports, Crypto Casino",tekst/Parimatch Casino.txt
Slotsmines Casino,logosask/SlotsminesCasino.png,9,https://www.slotsmines.com,https://www.slotsmines.com,Kahnawake Gaming Commission,SlotsMines Partners,"Instant Play, Live Casino, Mobile, Crypto Casino",tekst/Slotsmines Casino.txt
LionSpin Casino,logosask/LionSpinCasino.png,8.5,https://www.lionspin.com/,https://www.lionspin.com/,Curacao,iSpin Partners,"Crypto Casino, Instant Play, Live Casino, Mobile",tekst/LionSpin Casino.txt
Betmaster Casino,logosask/BetmasterCasino.png,8.2,https://betmaster.com,https://betmaster.com,Malta Gaming Authority,Betmaster Partners,"Instant Play, Mobile, Sports, Crypto Casino",tekst/Betmaster Casino.txt
Bitdreams Casino,logosask/BitdreamsCasino.png,8,https://www.bitdreams.com/,https://www.bitdreams.com/,Curacao,Hero Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/Bitdreams Casino.txt
Nopein Casino,logosask/NopeinCasino.png,7.7,https://www.nopein.com,https://www.nopein.com,"Curacao, Estonian Tax and Customs Board",Njord Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile",tekst/Nopein Casino.txt
BetFury Casino,logosask/BetFuryCasino.png,7.7,https://betfury.com/,https://betfury.com/,Curacao,BetFury Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/BetFury Casino.txt
PowerPlay Casino,logosask/PowerPlayCasino.png,7.6,https://www.powerplay.com/casino/,https://www.powerplay.com/casino/,"Curacao, Alcohol and Gaming Commission of Ontario",PowerPlay Affiliates,"Instant Play, Mobile, Sports, Crypto Casino",tekst/PowerPlay Casino.txt
Magical Spin Casino,logosask/MagicalSpinCasino.png,7.6,http://www.magicalspin.com,http://www.magicalspin.com,Curacao,My Share Partners,"Instant Play, Mobile, Live Casino, Crypto Casino",tekst/Magical Spin Casino.txt
Firespin Casino,logosask/FirespinCasino.png,7.4,https://www.firespin.com,https://www.firespin.com,"Estonian Tax and Customs Board, Curacao",Njord Affiliates,"Instant Play, Live Casino, Mobile, Sports, Crypto Casino",tekst/Firespin Casino.txt
Hillo Casino,logosask/HilloCasino.png,7.4,https://www.hillo.com,https://www.hillo.com,Estonian Tax and Customs Board,Njord Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile",tekst/Hillo Casino.txt
Lope.bet Casino,logosask/LopebetCasino.png,7.4,https://lope.bet/,https://lope.bet/,Curacao,Lope.bet Partners,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports, Download",tekst/Lopebet Casino.txt
Banzai Bet,logosask/BanzaiBet.png,7.1,https://banzai.bet/,https://banzai.bet/,Curacao,Banzai Partners,"Instant Play, Live Casino, Mobile, Crypto Casino",tekst/Banzai Bet.txt
Captain Cooks Casino,logosask/CaptainCooksCasino.png,7,http://www.captaincookscasino.eu,http://www.captaincookscasino.eu,"Kahnawake Gaming Commission, UK Gambling Commission, Alcohol and Gaming Commission of Ontario",Rewards Affiliates,"Instant Play, Live Casino, Crypto Casino, Mobile, Download",tekst/Captain Cooks Casino.txt
WestCasino,logosask/WestCasino.png,7,https://westcasino.com,https://westcasino.com,Malta Gaming Authority,West Affiliates,"Instant Play, Mobile, Crypto Casino, Live Casino",tekst/WestCasino.txt
Play Boom Casino,logosask/PlayBoomCasino.png,7,http://playboom.com/,http://playboom.com/,Curacao,Hero Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/Play Boom Casino.txt
Parimatchwin Casino,logosask/ParimatchwinCasino.png,7,https://www.parimatchwin.com,https://www.parimatchwin.com,Curacao,Parimatchwin Affiliates,"Instant Play, Mobile, Crypto Casino",tekst/Parimatchwin Casino.txt
Let's Go Casino,logosask/LetsGoCasino.png,6.9,https://www.letsgocasino.com,https://www.letsgocasino.com,Curacao,Letsgo Affiliate Partners,"Crypto Casino, Live Casino, Mobile, Instant Play",tekst/Lets Go Casino.txt
RamenBet Casino,logosask/RamenBetCasino.png,6.9,https://ramenbet.com/,https://ramenbet.com/,Curacao,Posh Friends Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/RamenBet Casino.txt
Kruuna Casino,logosask/KruunaCasino.png,6.8,https://www.kruuna.com/en,https://www.kruuna.com/en,Curacao,Njord Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile",tekst/Kruuna Casino.txt
Lysti Casino,logosask/LystiCasino.png,6.8,https://www.lysti.com/en,https://www.lysti.com/en,Curacao,Njord Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile",tekst/Lysti Casino.txt
12Play Casino,logosask/12PlayCasino.png,6.8,https://www.12playmy.com/sg/,https://www.12playmy.com/sg/,"The Philippine Amusement and Gaming Corporation (PAGCOR), Curacao",12Play Affiliate,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/12Play Casino.txt
PureWin Casino,logosask/PureWinCasino.png,6.8,https://www.purewin.com/en-IN,https://www.purewin.com/en-IN,Curacao,Hero Affiliates,"Instant Play, Live Casino, Mobile, Sports, Crypto Casino",tekst/PureWin Casino.txt
Onwin Casino,logosask/OnwinCasino.png,6.7,https://onwin365.com/,https://onwin365.com/,Curacao,OnWin Partners,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/Onwin Casino.txt
VidaVegas Casino,logosask/VidaVegasCasino.png,6.7,https://vidavegas.com/,https://vidavegas.com/,Curacao,Neat Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/VidaVegas Casino.txt
BetBoom Casino,logosask/BetBoomCasino.png,6.7,https://betboom.com,https://betboom.com,Curacao,Betboom Partners,"Instant Play, Live Casino, Mobile, Sports, Crypto Casino",tekst/BetBoom Casino.txt
FatBoss Casino,logosask/FatBossCasino.png,6.6,https://www.fatboss.com,https://www.fatboss.com,Curacao,iGaming Partners,"Crypto Casino, Instant Play, Live Casino, Mobile",tekst/FatBoss Casino.txt
Odds96 Casino,logosask/Odds96Casino.png,6.6,https://odds96.in,https://odds96.in,Curacao,Odds96 Partners,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/Odds96 Casino.txt
F12.Bet Casino,logosask/F12BetCasino.png,6.5,https://f12.bet/casino,https://f12.bet/casino,Curacao,F12 Partners,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/F12Bet Casino.txt
Luxury Casino,logosask/LuxuryCasino.png,6.5,http://www.luxurycasino.com,http://www.luxurycasino.com,"Kahnawake Gaming Commission, UK Gambling Commission, Alcohol and Gaming Commission of Ontario",Rewards Affiliates,"Instant Play, Mobile, Live Casino, Crypto Casino",tekst/Luxury Casino.txt
Casino Sky,logosask/CasinoSky.png,6.5,https://www.casinosky.com,https://www.casinosky.com,Costa Rica,Hero Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile, Sports",tekst/Casino Sky.txt
Slotti Casino,logosask/SlottiCasino.png,6.5,https://www.slotti.com,https://www.slotti.com,Curacao,Njord Affiliates,"Crypto Casino, Instant Play, Live Casino, Mobile",tekst/Slotti Casino.txt
